customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
10707,,Female,West,Secondary,Self-Employed,323965.15594945714,441908.03551971813,Education,571.8099221219468,5,119,0.21048847060956694,2019-08-15,1
10708,,Male,South,Primary,,684213.3540284844,481193.7263932228,Car,658.4796520143791,0,151,0.5645620414560895,2019-01-14,1
10709,37.0,Male,North,Graduate,Salaried,579344.2005344612,256943.37416100764,Home,740.6742871225242,1,131,0.8439331550686532,2022-11-12,0
10710,41.0,Female,West,Secondary,Self-Employed,835710.5438331222,195433.75370625773,Home,708.7994329253722,2,19,0.7487480740671415,2022-06-08,0
10711,34.0,Male,South,Secondary,Salaried,373202.34405050095,237157.0864505579,Other,700.8640498919103,2,26,0.534910766896067,2023-04-24,1
10712,,Male,West,Secondary,Self-Employed,518910.7043507406,699273.5572753276,Home,576.6498912208034,1,24,0.8531193783977948,2021-01-31,1
10713,21.0,Female,North,Graduate,Self-Employed,1036833.3651351238,207378.17435096763,Other,542.2351130942862,4,12,0.8173997105223697,2019-11-04,1
10714,,Other,South,Graduate,,514705.225543794,273789.66665858787,Other,,1,159,0.38886048487666913,2022-08-03,0
10715,24.0,Female,South,Graduate,Salaried,656113.6259105006,332169.56038577785,Car,516.5019965388711,5,65,0.5398236231441623,2020-07-05,1
10716,21.0,Female,South,Graduate,Salaried,435926.37047841743,381985.2978617875,Business,634.8131398259798,7,196,0.33676950147127815,2019-05-21,1
10717,60.0,Female,West,Graduate,Salaried,543614.0769020126,315505.14098039526,Other,,1,35,0.10701741722423633,2021-08-28,0
10718,,Male,West,Primary,Salaried,718817.0305286697,566091.2367835124,Car,802.1131080182026,2,112,0.4609507296459687,2023-03-27,1
10719,54.0,Male,North,Secondary,Unemployed,764273.3806820549,335395.3110793081,Education,652.1444220323947,2,187,0.7000883383271852,2019-10-25,0
10720,48.0,Female,East,Post-Graduate,Salaried,629532.2885208986,277607.4090569649,Other,,3,96,0.6073360012177521,2019-02-08,0
10721,51.0,Female,South,Post-Graduate,Salaried,535041.1156271991,443381.8196465308,Business,602.746103482197,1,70,0.8414550320474403,2020-09-09,1
10722,28.0,Male,South,Graduate,Self-Employed,632551.4703062514,167005.323013405,Education,823.0828949942784,2,64,0.6486193602551945,2019-07-15,0
10723,59.0,Female,North,Secondary,,415967.8574057153,380879.1446938199,Other,787.229986326083,0,12,0.2130057765168748,2019-11-18,1
10724,46.0,Male,South,Primary,Self-Employed,546125.5556347248,244376.51740452638,Other,549.9535163740446,4,167,0.31345457195717935,2020-12-29,1
10725,54.0,Male,West,Secondary,Salaried,683084.8507085897,492845.9878005235,Business,715.6301949211507,4,195,0.20027310276299223,2018-09-12,1
10726,23.0,Female,West,Post-Graduate,Salaried,846747.920616633,504393.38396239793,Home,638.399990227186,2,150,0.7357883760861273,2018-10-28,0
10727,32.0,Male,South,Graduate,Unemployed,372120.74276094686,273886.86946836056,Business,681.2371157429816,2,161,0.8605564892022296,2022-03-07,1
10728,21.0,Male,South,Post-Graduate,Salaried,,169441.71485254198,Car,569.8648434357905,3,78,0.28101208437878744,2021-05-12,1
10729,64.0,Male,West,Graduate,Salaried,348729.55745347874,50000.0,Car,454.5719126054853,0,144,0.7124188095124142,2021-04-01,1
10730,25.0,Female,South,Primary,Salaried,488889.30224683566,333781.5727885091,Business,539.1395865958668,0,60,0.4496020079315136,2023-02-07,1
10731,50.0,Male,West,Primary,Salaried,850126.0442827942,50000.0,Business,594.4395354852591,2,63,0.38417165036146517,2020-06-06,1
10732,50.0,Female,East,Primary,Self-Employed,465868.34970650147,287243.54821347725,Business,600.1224264446598,2,188,0.8895078678446929,2021-10-31,1
10733,37.0,Female,East,Graduate,Self-Employed,576001.1834526851,215855.984470735,Business,415.6508658078698,0,164,0.37670359927531016,2018-06-04,1
10734,43.0,Male,South,Secondary,Salaried,290801.61503204453,383709.210487635,Business,681.1413771421763,1,21,0.6288237722284695,2022-01-27,1
10735,35.0,Other,South,Graduate,Self-Employed,,297953.8388868897,Other,509.05970968178684,3,178,0.6702384708372202,2018-10-30,1
10736,57.0,Male,South,Graduate,Self-Employed,212907.92414132413,215048.2234804493,Education,,3,128,0.7184232966199934,2018-09-02,1
10737,41.0,Other,West,Secondary,Self-Employed,669683.1067997952,427360.50341539003,Car,531.6113079738857,0,122,0.789605865302282,2018-10-15,1
10738,34.0,Female,East,Primary,Salaried,692023.3764464377,136305.4044965363,Car,471.07031541695136,2,129,0.5529493354651487,2020-11-18,1
10739,,Other,East,Primary,,684222.2777298199,384461.39573326654,Education,645.0230889103123,0,98,0.5835174704909313,2018-07-18,0
10740,31.0,Male,North,Graduate,Salaried,700275.5922006429,609326.3904144452,Business,629.9492332478154,3,115,0.6689098897907677,2023-06-23,1
10741,59.0,Female,North,Secondary,Self-Employed,684678.326875588,444835.7422677139,Education,,1,123,0.21910993867190484,2018-02-22,1
10742,58.0,Male,South,Secondary,Unemployed,218427.64223620202,239183.41342460626,Business,809.6224887348959,0,170,0.260040338011297,2021-01-21,1
10743,54.0,Male,West,Post-Graduate,,403053.71332716255,147251.4537441278,Car,720.9745155199533,2,40,0.7114480046539837,2019-03-16,0
10744,58.0,Female,South,Graduate,Salaried,100000.0,440198.92023399414,Home,847.0963901169184,0,20,0.2079722728387691,2021-05-25,1
10745,54.0,Male,East,Graduate,Salaried,484106.388308348,116353.42799828714,Car,619.2945188100182,3,173,0.6507741240748233,2018-10-26,0
10746,38.0,Female,South,Graduate,Salaried,382317.0893173855,300902.21434196364,Car,577.8332912015264,4,130,0.1259312592479348,2022-06-24,1
10747,50.0,Male,South,Graduate,Salaried,590327.9678277572,408676.3377591157,Home,695.866768402562,0,143,0.37003810550204164,2021-02-09,1
10748,35.0,Male,East,Graduate,Self-Employed,1214865.6620209096,148657.37633983622,Education,835.8374512122764,3,132,0.6297955182118061,2022-07-26,0
10749,47.0,Female,East,Secondary,Salaried,795569.3697988661,140380.0105341782,Other,538.1068448334182,3,54,0.6653711858166427,2022-01-11,1
10750,54.0,Male,East,Secondary,Salaried,982394.8627585934,102319.41583612273,Business,790.0158375364047,2,197,0.6040934934754524,2021-01-19,0
10751,58.0,Female,East,Graduate,Salaried,805353.7676366564,539173.6360083504,Business,697.5101404335161,2,99,0.4532317506363891,2020-09-09,1
10752,,Female,North,Graduate,Salaried,574981.2431147617,554776.2111134505,Car,605.8755147091777,2,81,0.30373725201380475,2022-08-14,1
10753,,Female,West,Graduate,,597574.9407336636,552542.72703174,Home,800.3284454917463,4,112,0.5906381590086779,2021-09-01,1
10754,35.0,Male,West,Post-Graduate,Self-Employed,816146.3109795771,572612.8935900466,Car,530.0378352009961,3,46,0.24797821421959415,2021-08-02,1
10755,50.0,Female,East,Post-Graduate,Salaried,662087.749467409,205044.74142574574,Car,716.7578929626216,1,110,0.14821293241540046,2018-02-12,0
10756,62.0,Other,West,Secondary,Unemployed,528009.7996187309,50000.0,Education,631.4448763341046,3,121,0.11568209009069755,2021-05-24,0
10757,37.0,Female,West,Primary,Salaried,956616.3588684585,555487.1411833621,Business,761.7460619660803,2,39,0.31418614700588066,2020-03-26,0
10758,25.0,Female,West,Secondary,Unemployed,711182.5664618822,439376.5752478972,Other,,6,47,0.1239730424661377,2020-09-02,1
10759,49.0,Female,West,Graduate,Salaried,243707.25521657232,427316.4952003015,Home,759.7081266578352,2,153,0.2993669377438192,2021-07-10,1
10760,24.0,Female,East,Secondary,Self-Employed,,143996.8277008938,Other,654.8193001703177,1,175,0.33152442884776817,2021-01-15,0
10761,30.0,Female,South,Primary,Self-Employed,612559.4221315262,314557.647873417,Home,606.511619894733,1,190,0.37594663983598275,2022-11-01,0
10762,37.0,Male,South,Primary,Self-Employed,498907.7954455789,323890.05338487047,Business,641.9116657319248,3,145,0.6707841682378257,2022-12-28,1
10763,30.0,Male,South,Secondary,,503709.88190903165,290529.2630645233,Education,668.2967809704164,1,18,0.45304962674505933,2021-02-15,0
10764,37.0,Female,North,Primary,Unemployed,495679.8176075807,172460.65229629457,Other,685.2335297343238,2,30,0.8882407575659411,2022-11-05,0
10765,,Male,West,Primary,Self-Employed,153823.6562307505,50000.0,Home,718.2383117877088,2,178,0.8578854860560149,2018-01-19,0
10766,44.0,Female,East,Graduate,Self-Employed,,187100.3762644172,Car,651.651473358367,3,78,0.8852298290938931,2018-02-21,1
10767,25.0,Male,East,Primary,Self-Employed,436651.6847366581,50000.0,Business,717.964991617857,2,28,0.4297836761323498,2020-01-21,0
10768,54.0,Female,North,Primary,Self-Employed,499875.8154934873,238068.21018058108,Education,850.0,3,121,0.13536207219157037,2022-03-10,0
10769,26.0,Male,East,Graduate,Salaried,265176.1145961493,207750.25247020024,Car,577.602412281201,1,89,0.7882381259592006,2023-02-03,1
10770,22.0,Male,South,Graduate,Salaried,343943.0685909558,124841.15376912276,Education,,2,27,0.44790909275310564,2019-05-20,0
10771,33.0,Female,North,Secondary,Self-Employed,536717.6574487456,360129.89030973776,Home,581.9213455851295,4,89,0.6129292445351516,2021-03-03,1
10772,63.0,Female,East,Primary,,857764.6366024703,248494.30738919677,Car,,0,134,0.7747418922959164,2022-11-23,1
10773,63.0,Female,North,Graduate,Self-Employed,,259326.7563064592,Education,793.555836794113,2,142,0.5858451427817444,2020-06-08,0
10774,31.0,Male,North,Secondary,Salaried,849704.801812013,508648.70631006436,Business,559.9228695615006,1,125,0.6895223120793862,2021-05-19,1
10775,43.0,Female,East,Primary,Salaried,347418.87115535664,251838.83367608432,Other,647.4715426626691,4,41,0.298998639726737,2021-09-01,1
10776,36.0,Female,South,Primary,Self-Employed,544429.3880347366,368064.6184124128,Other,569.9787609813861,0,97,0.25604389203882005,2019-04-20,1
10777,51.0,Female,East,Primary,Salaried,908910.7702041214,137531.73389859006,Car,850.0,4,185,0.5442154008410279,2022-03-04,1
10778,31.0,Male,West,Graduate,Salaried,158827.141207767,338314.9433371022,Business,647.1694147974711,3,170,0.610356657970012,2018-12-15,1
10779,36.0,Female,West,Post-Graduate,Salaried,485137.8223670409,284617.3317768898,Business,539.9345912801174,2,81,0.7974252930758895,2018-04-28,1
10780,28.0,Female,East,Graduate,Salaried,655541.8352485013,313882.8807730175,Education,563.192308115649,0,139,0.7571189145422158,2019-10-14,1
10781,,Other,South,Graduate,Self-Employed,173717.5882670302,116272.90167914412,Car,850.0,2,63,0.8912423758049898,2018-06-15,1
10782,60.0,Male,West,Secondary,Salaried,,130539.21067701961,Business,628.5784579738826,2,112,0.8730827129983976,2018-05-21,0
10783,24.0,Female,West,Graduate,Self-Employed,986748.2686449069,248074.25701528593,Education,641.8314320600321,2,51,0.5988078220484183,2019-05-23,0
10784,45.0,Female,East,Secondary,Salaried,906146.1853974278,499595.88015925646,Business,798.4405973805958,2,172,0.5027769206479274,2018-01-28,0
10785,23.0,Male,East,Secondary,Unemployed,555560.9184101463,83960.84399663465,Car,777.3514883282935,2,111,0.7085141666038525,2020-10-25,0
10786,52.0,Male,East,Graduate,,,552077.0648198113,Business,562.1679772526409,0,128,0.3090980667655037,2021-04-12,1
10787,23.0,Male,North,Post-Graduate,Salaried,170917.46738280583,194017.84589858184,Business,,4,198,0.3819008754534501,2020-03-24,1
10788,47.0,Male,North,Secondary,Salaried,669588.2140617332,312463.5120477983,Business,594.7091382802862,0,124,0.7137007320474388,2023-02-16,1
10789,49.0,Male,North,Graduate,,523831.41578629974,450390.33136746223,Other,617.2882337942508,1,69,0.859976569846153,2018-06-04,1
10790,52.0,Female,East,Secondary,Salaried,562641.2251434656,246650.399606993,Home,733.2306459027432,0,133,0.8162857719249604,2019-02-14,0
10791,39.0,Female,South,Secondary,Self-Employed,625957.5068821671,263457.4089079651,Car,641.3089640799553,4,58,0.15828575914598464,2020-01-28,1
10792,41.0,Female,West,Primary,Salaried,696907.96550106,516978.01731339796,Other,619.3777191838736,3,32,0.28553320571222196,2020-12-21,1
10793,25.0,Female,North,Graduate,Salaried,236977.6297215651,464493.79193315294,Home,650.5021994428952,5,77,0.3186383163083796,2018-07-15,1
10794,38.0,Male,South,Graduate,Salaried,354885.68554418796,405094.61286532495,Business,593.4659780451962,0,44,0.40655116894983034,2019-08-07,1
10795,48.0,Male,East,Graduate,Self-Employed,535934.6732522412,278105.0743858266,Business,805.5860150898341,1,151,0.15658061432905335,2018-03-31,0
10796,62.0,Female,North,Primary,Salaried,155334.71990987693,288538.7177655785,Other,580.3221960014729,4,31,0.2847064127284443,2022-06-21,1
10797,42.0,Male,East,Primary,Salaried,634312.3507206833,139154.4441552312,Education,652.6775955464198,3,167,0.6729143090699559,2019-10-02,0
10798,41.0,Male,South,Graduate,Salaried,808179.5612357628,257379.94742337405,Car,711.7466939503679,0,12,0.2955610021614633,2019-01-31,0
10799,26.0,Male,North,Secondary,Self-Employed,948035.7065634562,310107.31746945577,Home,717.4874516469229,2,84,0.8540334430322911,2022-01-24,0
10800,21.0,Male,North,Secondary,Self-Employed,624104.9075860621,294961.3574613483,Business,611.0860192596585,2,19,0.4384271343581785,2022-02-01,0
10801,25.0,Female,North,Post-Graduate,Salaried,1071596.252162491,344415.01474876923,Car,759.6457832968375,3,76,0.17974860596447934,2018-06-29,0
10802,61.0,Male,North,Graduate,Salaried,591239.0663950584,466721.16800151556,Business,850.0,2,178,0.7741378877139881,2023-05-11,1
10803,32.0,Male,South,Secondary,Salaried,285802.9278717178,73295.03849486582,Business,830.2165516911224,2,185,0.8324007541014834,2019-10-27,0
10804,46.0,Male,North,Primary,Self-Employed,586011.5347359107,205012.81979209572,Business,,1,59,0.8424904870068989,2020-11-28,1
10805,,Female,West,Primary,Salaried,548581.7820062141,471666.6209320398,Car,641.6744887078689,1,136,0.49514335127656783,2022-09-27,1
10806,34.0,Male,West,Graduate,Self-Employed,729039.4091684384,669930.9124004547,Other,583.8146818100169,1,195,0.8364087692380403,2021-03-16,1
10807,46.0,Female,East,Graduate,Salaried,667656.5046062792,138941.79905983436,Car,705.612454923644,2,24,0.6673512166911421,2019-08-06,0
10808,47.0,Male,North,Graduate,Salaried,649818.6031293889,206194.14549598563,Car,755.211459503366,0,131,0.2564925955303494,2022-01-28,0
10809,29.0,Male,West,Secondary,Salaried,841727.5398513181,103704.66096071503,Education,535.0755151420708,1,57,0.526553935789076,2018-03-18,1
10810,46.0,Female,West,Primary,Self-Employed,492510.4320768171,50000.0,Education,736.7937527181892,5,123,0.446274854095169,2020-03-02,1
10811,42.0,Male,West,Post-Graduate,Self-Employed,734681.1300967623,341172.36078552983,Other,647.351082820182,0,15,0.46084272372395707,2023-05-25,0
10812,50.0,Male,South,Post-Graduate,Unemployed,670216.6298010658,389136.5290191302,Education,623.7597754845074,2,13,0.43066325925839755,2020-03-23,0
10813,,Male,North,Graduate,Salaried,628486.3626613261,255055.66902375035,Other,,1,32,0.24021935303110295,2020-02-15,0
10814,37.0,Female,South,Primary,Salaried,,256416.68893162408,Business,635.4759306432227,3,182,0.41202621850569077,2022-01-19,0
10815,46.0,Male,South,Graduate,,282179.86404393724,283333.75722649915,Business,763.2881052402313,4,74,0.5096010877477007,2021-12-23,1
10816,56.0,Female,West,Post-Graduate,Salaried,536521.8411001691,214707.72085171822,Car,610.6183152477078,0,65,0.3285394446264204,2021-02-27,0
10817,21.0,Male,West,Graduate,Salaried,,293463.0324349611,Business,783.3389341006103,2,24,0.24148052990015811,2023-05-04,0
10818,28.0,Male,East,Graduate,Salaried,419318.82751095307,508033.95419821626,Education,647.8815231054174,0,141,0.25858832844755364,2018-11-19,1
10819,55.0,Male,North,Primary,Salaried,260528.74712662894,175892.93348637343,Home,412.26459245801504,1,100,0.2543762468015263,2021-12-23,1
10820,35.0,Female,North,Primary,Salaried,460868.8230256203,257543.64477010505,Car,569.6935272163026,2,113,0.45740027514586323,2019-10-28,1
10821,42.0,Male,West,Primary,Self-Employed,481643.6650708194,280853.33956150786,Other,639.5476949633663,2,169,0.2672636081852021,2022-04-02,0
10822,34.0,Male,West,Post-Graduate,Salaried,264921.93276977364,214874.4865402202,Business,,2,18,0.6738616219317618,2019-07-04,1
10823,46.0,Male,North,Graduate,Self-Employed,264660.4538689459,310188.8464979169,Car,640.1335216508734,3,194,0.36850218241838684,2023-02-02,1
10824,48.0,Male,East,Graduate,Salaried,100000.0,50000.0,Car,580.2796573661291,2,48,0.8515074388168212,2020-12-16,1
10825,43.0,Male,West,Primary,Self-Employed,,385937.1072437582,Car,828.0943242256367,1,49,0.15018336019569034,2021-03-30,0
10826,,Female,East,Post-Graduate,Salaried,844509.201271486,154169.21891580537,Business,790.4141077548214,2,25,0.3479621521828573,2023-03-01,0
10827,44.0,Male,South,Graduate,Salaried,604025.5614954879,173903.0140908115,Other,529.2835188924511,1,90,0.6906803254584848,2022-01-26,1
10828,22.0,Male,West,Secondary,Unemployed,498921.33911839576,274875.6189881437,Car,565.7703202056326,3,100,0.6478267008207459,2020-12-31,1
10829,46.0,Female,South,Post-Graduate,Salaried,252497.7839609363,91545.40406953802,Car,681.9134285061767,3,147,0.4365057710506747,2021-10-05,0
10830,34.0,Male,West,Secondary,,100000.0,499680.93992716307,Car,634.76880157614,4,190,0.7961581685172555,2018-11-16,1
10831,27.0,Male,South,Secondary,Self-Employed,591756.6365869656,176422.96032775036,Business,376.30555941165926,1,74,0.1570976318244644,2021-07-26,1
10832,23.0,Male,West,Secondary,Salaried,753917.1110363883,694903.7219193432,Education,,2,124,0.5072784300343097,2020-11-01,1
10833,43.0,Female,East,Post-Graduate,Self-Employed,391897.8815230828,394530.0315779368,Other,723.3053535261481,0,59,0.26033104272896435,2018-12-25,1
10834,63.0,Male,East,Post-Graduate,Self-Employed,863852.4287230754,214755.92025291355,Car,661.2142976005574,2,38,0.3991547384786789,2020-02-02,0
10835,38.0,Female,East,Secondary,Salaried,427777.9753748934,254040.42874306007,Car,556.8877637691269,1,155,0.6592497061766517,2022-03-24,1
10836,58.0,Male,South,Graduate,Self-Employed,871249.5707134195,322288.66085205605,Car,594.0882745161948,2,189,0.17917786432060848,2022-01-20,1
